junction,zone,hour,event_frequency,avg_duration,vehicle_types,truck_count,road_closure_count,latitude,longitude,peak_hour,event_frequency_scaled,avg_duration_scaled,peak_hour_scaled,risk_score,risk_level,recommendation,reason
MS RamaiahJunc(TollGate),West Zone 2,0.0,1,124.06265473333333,1,0,0,13.0157188,77.563033,0,0.0,0.0025613964133227676,0.0,0.06403491033306918,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PlatformRdJunction,Central Zone 2,22.0,1,123.77275693333333,1,0,0,12.9817415,77.57036,0,0.0,0.002555411186045903,0.0,0.06388527965114758,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
NaganathapuraJunction,South Zone 2,4.0,1,123.50231045000001,1,0,1,12.8729477,77.6511736,0,0.0,0.0025498275504716467,0.0,0.06374568876179117,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
KarnatakaBhavanJunction,Central Zone 2,6.0,1,123.46972876666668,1,0,0,12.979793,77.56429959,0,0.0,0.002549154869341218,0.0,0.06372887173353045,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
HesaraghattaJunction,North Zone 2,5.0,1,123.35288616666666,1,0,0,13.0456768,77.5069056,0,0.0,0.002546742538110626,0.0,0.06366856345276566,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2,3.0,1,123.08305435000001,1,0,0,12.9633292,77.5672813,0,0.0,0.002541171592938641,0.0,0.06352928982346602,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KrishnaFlourMill,Central Zone 2,4.0,1,123.01398625,1,0,0,12.9847744,77.5746584,0,0.0,0.0025397456135897766,0.0,0.06349364033974442,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
GokuldasImagesJunc,West Zone 1,3.0,1,122.97076475,1,0,0,13.0295451,77.538472,0,0.0,0.002538853262903614,0.0,0.06347133157259036,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
SiddalingaiahCircle,Central Zone 1,23.0,1,122.45702188333333,1,0,0,12.9717317,77.5953942,0,0.0,0.0025282465324666533,0.0,0.06320616331166633,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
"Narayanapura cross, Hegde nagar",North Zone 1,7.0,1,122.41863171666667,1,0,0,13.0695006,77.6335078,0,0.0,0.0025274539294434617,0.0,0.06318634823608654,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
OldMadrasRd-80FeetRdJunc,Central Zone 1,0.0,1,122.18287021666667,1,0,1,12.985467,77.6440847,0,0.0,0.0025225863997118303,0.0,0.06306465999279576,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
MysoreRd-RingRdJunc(Nayandanahallii),West Zone 1,5.0,1,122.02218841666667,1,0,0,12.9439104,77.5276695,0,0.0,0.0025192689647666336,0.0,0.06298172411916585,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
ArakereGateJunc,South Zone 2,22.0,1,121.81914683333333,1,0,0,12.893588,77.5989032,0,0.0,0.002515076970129543,0.0,0.06287692425323857,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MekhriCircle,North Zone 2,22.0,1,121.66426041666666,1,0,0,13.0136878,77.5882148,0,0.0,0.002511879186614631,0.0,0.06279697966536578,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Bommanahalli,South Zone 2,0.0,1,121.30120151666667,1,0,0,12.9052933,77.6276437,0,0.0,0.0025043834759490504,0.0,0.06260958689872625,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KrishnaFlourMill,Central Zone 2,7.0,1,121.2757103,1,0,1,12.9851151,77.5747389,0,0.0,0.0025038571845273365,0.0,0.06259642961318342,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
IbblurJunction',South Zone 2,1.0,1,120.96849588333333,1,0,0,12.9196326,77.6670344,0,0.0,0.002497514438544168,0.0,0.0624378609636042,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Srigandakaval,West Zone 1,2.0,1,120.78676021666666,1,0,0,12.9882997,77.5093716,0,0.0,0.0024937623256639997,0.0,0.062344058141599996,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
UniversityJunc(Janabharti),West Zone 1,23.0,1,120.7008251,1,0,0,12.9358179,77.5140104,0,0.0,0.0024919881100462413,0.0,0.06229970275115603,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Rajajinagagr1stBlockJunction,West Zone 1,2.0,1,120.45230875,1,0,0,13.0051146,77.5489802,0,0.0,0.002486857243800389,0.0,0.06217143109500973,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
JakkurCrossJunction,North Zone 1,4.0,1,120.23387468333334,1,0,0,13.0711139,77.5924861,0,0.0,0.002482347456095861,0.0,0.06205868640239652,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
27th Cross Jayanagar(Ganapathi Temple),South Zone 1,6.0,1,119.25386498333334,1,1,0,12.9317517,77.5797388,0,0.0,0.002462114184963649,0.0,0.06155285462409123,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
UCO Bank(Forum),South Zone 2,4.0,1,117.19740893333332,1,0,0,12.9345733,77.612245,0,0.0,0.0024196566125221437,0.0,0.0604914153130536,Low,Normal patrol,Recorded obstruction history
Batrayanapura(Amrutahalli)Junction,North Zone 1,22.0,1,116.95864045,1,0,0,13.063775,77.5935833,0,0.0,0.002414727000640639,0.0,0.06036817501601598,Low,Normal patrol,Recorded obstruction history
ItmaduJunction,West Zone 2,22.0,1,116.45913183333333,1,0,0,12.9282977,77.5459634,0,0.0,0.002404414150396511,0.0,0.06011035375991277,Low,Normal patrol,Recorded obstruction history
IbblurJunction',East Zone 1,1.0,1,114.98783913333334,1,0,0,12.92247,77.6692567,0,0.0,0.002374037855025206,0.0,0.05935094637563015,Low,Normal patrol,Recorded obstruction history
BEL Circle,North Zone 1,22.0,1,114.38313273333333,1,0,0,13.0441174,77.5574899,0,0.0,0.002361553092326853,0.0,0.059038827308171324,Low,Normal patrol,Recorded obstruction history
JP Nagar 9th cross-24th main jn,South Zone 1,22.0,1,114.12928961666667,1,0,0,12.9114476,77.5858614,0,0.0,0.002356312249706048,0.0,0.058907806242651205,Low,Normal patrol,Recorded obstruction history
CMP GateJunc,Central Zone 1,6.0,1,113.5855103,1,0,1,12.9560905,77.6056897,0,0.0,0.0023450853870023367,0.0,0.058627134675058416,Low,Normal patrol,Recorded obstruction history; Road closure history
HoramavuJunction,North Zone 1,6.0,1,109.08034831666667,1,0,0,13.019798,77.6528824,0,0.0,0.0022520718546839152,0.0,0.05630179636709788,Low,Normal patrol,Recorded obstruction history
ChandraLayoutJunc-nearWaterTank,West Zone 2,22.0,1,106.81585711666666,1,0,0,12.9589941,77.527017,0,0.0,0.0022053191904744607,0.0,0.05513297976186152,Low,Normal patrol,Recorded obstruction history
KadirenahalliJunction,South Zone 1,4.0,1,106.0838667,1,0,0,12.9154183,77.5654563,0,0.0,0.002190206523154334,0.0,0.05475516307885835,Low,Normal patrol,Recorded obstruction history
KhodaysCircle(DV UrsCircle),Central Zone 2,2.0,1,105.80286051666667,1,0,0,12.9803266,77.5708272,0,0.0,0.002184404872112297,0.0,0.05461012180280742,Low,Normal patrol,Recorded obstruction history
BMTCJunction-K H Road,Central Zone 1,23.0,1,105.08628935,1,0,0,12.9568493,77.596148,0,0.0,0.002169610550483958,0.0,0.05424026376209895,Low,Normal patrol,Recorded obstruction history
BMTCJunction-K H Road,Central Zone 2,3.0,1,104.66418203333333,1,0,0,12.9586717,77.5931683,0,0.0,0.0021608957267582264,0.0,0.054022393168955664,Low,Normal patrol,Recorded obstruction history
YelhankaCircle,North Zone 2,7.0,1,103.64486746666667,1,0,0,13.0949315,77.597112,0,0.0,0.002139850967715148,0.0,0.0534962741928787,Low,Normal patrol,Recorded obstruction history
JaiMuniRaoCircle,West Zone 2,7.0,1,100.30911363333333,1,0,0,12.9782935,77.5436533,0,0.0,0.002070981025162387,0.0,0.051774525629059674,Low,Normal patrol,Recorded obstruction history
MysoreRd-RingRdJunc(Nayandanahallii),West Zone 2,3.0,1,100.30296911666666,1,0,0,12.9455688,77.5285683,0,0.0,0.0020708541655285557,0.0,0.05177135413821389,Low,Normal patrol,Recorded obstruction history
PoliceTimmaiahCircle(GPO),Central Zone 2,0.0,1,97.3695523,1,0,0,12.9817447,77.5949875,0,0.0,0.0020102908692719917,0.0,0.050257271731799794,Low,Normal patrol,Recorded obstruction history
YelhankaBypass,North Zone 2,22.0,1,97.11143675,1,0,0,13.0846996,77.5935494,0,0.0,0.002004961818032407,0.0,0.05012404545081017,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 2,6.0,1,96.69552313333334,1,0,0,13.0185251,77.555344,0,0.0,0.0019963748693791485,0.0,0.049909371734478715,Low,Normal patrol,Recorded obstruction history
WilsonGarden10thCrossJunc,Central Zone 2,4.0,1,91.13215373333334,1,0,0,12.9463439,77.5959129,0,0.0,0.0018815135965990415,0.0,0.04703783991497604,Low,Normal patrol,Recorded obstruction history
HennurRoad-ORR Junc,North Zone 1,23.0,1,91.12731314999999,1,0,0,13.0289016,77.6315651,0,0.0,0.0018814136579606568,0.0,0.04703534144901642,Low,Normal patrol,Recorded obstruction history
CoffeeBoardJunc,Central Zone 2,0.0,1,90.37927065000001,1,0,0,12.9834776,77.5946468,0,0.0,0.0018659695794776404,0.0,0.04664923948694101,Low,Normal patrol,Recorded obstruction history
ItmaduJunction,West Zone 1,0.0,1,89.23145795,1,0,0,12.9279414,77.546384,0,0.0,0.0018422718491714035,0.0,0.04605679622928509,Low,Normal patrol,Recorded obstruction history
K R Circle,Central Zone 2,6.0,1,88.78084009999999,1,0,0,12.9755237,77.5872875,0,0.0,0.0018329683972401986,0.0,0.045824209931004965,Low,Normal patrol,Recorded obstruction history
Krupanidhi College,South Zone 2,5.0,1,88.08686613333333,1,0,0,12.9247775,77.6278985,0,0.0,0.0018186406171924467,0.0,0.04546601542981117,Low,Normal patrol,Recorded obstruction history
BMTCJunction-K H Road,Central Zone 2,5.0,1,87.37563088333333,1,0,0,12.9554605,77.5921855,0,0.0,0.0018039564608498754,0.0,0.045098911521246884,Low,Normal patrol,Recorded obstruction history
AnepalyaJunc,Central Zone 1,5.0,1,86.54174110000001,1,0,0,12.9519068,77.605028,0,0.0,0.0017867399801552817,0.0,0.04466849950388204,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,1.0,1,82.14613223333335,1,0,0,13.0187672,77.5576035,0,0.0,0.0016959882804624918,0.0,0.042399707011562295,Low,Normal patrol,Recorded obstruction history
Srigandakaval,West Zone 1,3.0,1,81.95171803333332,1,0,0,12.9880208,77.5097003,0,0.0,0.0016919744067012907,0.0,0.04229936016753227,Low,Normal patrol,Recorded obstruction history
HSR14thMainJunc,South Zone 2,6.0,1,81.59911578333335,1,0,0,12.9163048,77.6362865,0,0.0,0.0016846945839341513,0.0,0.04211736459835378,Low,Normal patrol,Recorded obstruction history
ShivajiTalkiesJunc,Central Zone 2,5.0,1,81.50184441666667,1,0,0,12.9641281,77.5814045,0,0.0,0.0016826863202045498,0.0,0.04206715800511374,Low,Normal patrol,Recorded obstruction history
NTTF JunctionPeenya,West Zone 1,7.0,1,81.31714885,1,0,0,13.0248829,77.5112264,0,0.0,0.0016788730972565685,0.0,0.04197182743141421,Low,Normal patrol,Recorded obstruction history
HalliThindi,Central Zone 2,4.0,1,78.53859609999999,1,0,0,12.9437231,77.5679238,0,0.0,0.0016215071230770242,0.0,0.040537678076925605,Low,Normal patrol,Recorded obstruction history
Kadubeesanahalli-ORR Junc,East Zone 1,1.0,1,78.27243788333334,1,0,0,12.9366267,77.6929083,0,0.0,0.0016160120230163998,0.0,0.04040030057541,Low,Normal patrol,Recorded obstruction history
Kadubeesanahalli-ORR Junc,East Zone 1,5.0,1,78.02181971666667,1,0,0,12.9395521,77.6950925,0,0.0,0.0016108377626832373,0.0,0.040270944067080934,Low,Normal patrol,Recorded obstruction history
PoliceCornerJunc,Central Zone 2,2.0,1,77.87683966666667,1,0,0,12.9681003,77.5871811,0,0.0,0.0016078445059221954,0.0,0.04019611264805489,Low,Normal patrol,Recorded obstruction history
Ring road-Near Kengunte Junction,West Zone 1,3.0,1,77.15126758333334,1,0,0,12.9576748,77.5031956,0,0.0,0.0015928643514522476,0.0,0.03982160878630619,Low,Normal patrol,Recorded obstruction history
MintoJunction,Central Zone 2,4.0,1,76.29404848333334,1,0,0,12.9590877,77.57209,0,0.0,0.00157516621390319,0.0,0.039379155347579756,Low,Normal patrol,Recorded obstruction history
StateBankofMysoreJunc,Central Zone 2,5.0,1,76.01247123333333,1,0,0,12.9710787,77.5836129,0,0.0,0.0015693527726240754,0.0,0.03923381931560188,Low,Normal patrol,Recorded obstruction history
RingRoad-UllalJunction,West Zone 1,0.0,1,75.91999933333334,1,0,0,12.9517504,77.4995444,0,0.0,0.0015674435986385417,0.0,0.039186089965963546,Low,Normal patrol,Recorded obstruction history
AnilKumbleCircle,Central Zone 1,6.0,1,74.64067675,1,0,0,12.9762309,77.6018001,0,0.0,0.0015410307165067167,0.0,0.038525767912667916,Low,Normal patrol,Recorded obstruction history
NIMHANS Junction,South Zone 2,0.0,1,74.30124980000001,1,0,0,12.9424214,77.5973837,0,0.0,0.0015340229108605794,0.0,0.038350572771514484,Low,Normal patrol,Recorded obstruction history
BangaloreBodyBuildersJunc,Central Zone 2,1.0,1,74.20677181666666,1,0,0,12.959612,77.5559197,0,0.0,0.0015320723192972425,0.0,0.03830180798243106,Low,Normal patrol,Recorded obstruction history
DairyCircle,South Zone 2,2.0,1,73.55559968333334,1,0,0,12.936683,77.6051806,0,0.0,0.0015186282255015649,0.0,0.03796570563753912,Low,Normal patrol,Recorded obstruction history
JalahalliCross(SM Circle),West Zone 1,0.0,1,72.97621806666666,1,0,0,13.0394053,77.5184935,0,0.0,0.0015066663180438773,0.0,0.03766665795109693,Low,Normal patrol,Recorded obstruction history
PrasannaJunction,West Zone 2,4.0,1,72.36508631666668,1,0,0,12.975301,77.5528909,0,0.0,0.0014940488976293111,0.0,0.03735122244073278,Low,Normal patrol,Recorded obstruction history
JayadevaHospitalJunc,South Zone 2,6.0,1,71.91043833333333,1,0,0,12.9166554,77.6017984,0,0.0,0.0014846622396028682,0.0,0.03711655599007171,Low,Normal patrol,Recorded obstruction history
RamamurthyNagarJunction,East Zone 2,4.0,1,71.77608031666666,1,0,0,13.013325,77.6623533,0,0.0,0.0014818882852430258,0.0,0.03704720713107564,Low,Normal patrol,Recorded obstruction history
MargosaRd-18thCrossJunc,West Zone 2,1.0,1,71.16974789999999,1,0,0,13.0087048,77.5691774,0,0.0,0.001469369951819728,0.0,0.036734248795493196,Low,Normal patrol,Recorded obstruction history
MekhriCircle,West Zone 2,22.0,1,71.08655019999999,1,0,0,13.0144727,77.5836984,0,0.0,0.0014676522528809558,0.0,0.036691306322023894,Low,Normal patrol,Recorded obstruction history
HainsJunc,North Zone 1,3.0,1,70.5850728,1,0,0,12.993323,77.607171,0,0.0,0.001457298755154478,0.0,0.036432468878861944,Low,Normal patrol,Recorded obstruction history
JohnsonMarket,Central Zone 1,2.0,1,70.3720422,1,0,0,12.9650713,77.6067195,0,0.0,0.0014529005273723875,0.0,0.036322513184309686,Low,Normal patrol,Recorded obstruction history
RRR(Okalipuram)Junction,Central Zone 2,2.0,1,69.81026415,1,0,0,12.9826741,77.5679644,0,0.0,0.0014413020629880297,0.0,0.03603255157470074,Low,Normal patrol,Recorded obstruction history
DomlurWaterTank,Central Zone 1,22.0,1,69.78363693333334,1,0,0,12.9620386,77.6418128,0,0.0,0.0014407523177209036,0.0,0.03601880794302259,Low,Normal patrol,Recorded obstruction history
ShivandaCircle,Central Zone 2,3.0,1,69.60687666666666,1,0,0,12.9879355,77.5806882,0,0.0,0.0014371029269027629,0.0,0.035927573172569074,Low,Normal patrol,Recorded obstruction history
BagalurCrossJunc,North Zone 2,6.0,1,68.16662336666667,1,0,0,13.1217116,77.6112022,0,0.0,0.0014073674706945613,0.0,0.03518418676736403,Low,Normal patrol,Recorded obstruction history
SindhiColonyJunction,North Zone 1,7.0,1,67.49291361666667,1,0,0,12.9967908,77.6141053,0,0.0,0.0013934580654752409,0.0,0.034836451636881025,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 2,22.0,1,66.32662498333333,1,0,0,13.0185596,77.5553194,0,0.0,0.001369378881221605,0.0,0.03423447203054013,Low,Normal patrol,Recorded obstruction history
LeprosyhospitalJunc,Central Zone 2,22.0,1,66.17483445,1,0,0,12.97570957,77.56103534,0,0.0,0.0013662450152851391,0.0,0.03415612538212848,Low,Normal patrol,Recorded obstruction history
Kadubeesanahalli-ORR Junc,East Zone 1,3.0,1,66.10421948333334,1,0,0,12.9422816,77.6972978,0,0.0,0.001364787099341492,0.0,0.0341196774835373,Low,Normal patrol,Recorded obstruction history
MayohallJunction,Central Zone 1,5.0,1,65.14124903333332,1,0,0,12.9733973,77.6111281,0,0.0,0.001344905620405969,0.0,0.033622640510149224,Low,Normal patrol,Recorded obstruction history
Marigowda-TavarkereRdJunc,South Zone 2,7.0,1,64.53818363333333,1,0,0,12.9345488,77.609821,0,0.0,0.0013324547377783218,0.0,0.03331136844445805,Low,Normal patrol,Recorded obstruction history
SagarTheatreJunc,Central Zone 2,3.0,1,64.19872528333333,1,0,0,12.9743459,77.5782828,0,0.0,0.0013254462838480766,0.0,0.033136157096201914,Low,Normal patrol,Recorded obstruction history
GopalGowdaJUnc,Central Zone 2,2.0,1,64.04493938333333,1,0,0,12.977485,77.590915,0,0.0,0.001322271221590008,0.0,0.0330567805397502,Low,Normal patrol,Recorded obstruction history
Arbindo Circle,South Zone 1,0.0,1,62.597001066666664,1,0,0,12.9170396,77.5851193,0,0.0,0.001292377100599333,0.0,0.03230942751498333,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 1,5.0,1,61.04067213333334,1,0,0,13.0154387,77.5539593,0,0.0,0.0012602451479471917,0.0,0.031506128698679796,Low,Normal patrol,Recorded obstruction history
Basappa Circle Junction,Central Zone 2,7.0,1,60.6943697,1,0,0,12.9562695,77.5771049,0,0.0,0.0012530953911362355,0.0,0.03132738477840589,Low,Normal patrol,Recorded obstruction history
MICO Bande,South Zone 2,5.0,1,59.11293991666666,1,0,0,12.944295,77.603045,0,0.0,0.0012204452065689413,0.0,0.030511130164223535,Low,Normal patrol,Recorded obstruction history
KhodaysCircle(DV UrsCircle),Central Zone 2,6.0,1,59.080220149999995,1,0,0,12.9808194,77.5706632,0,0.0,0.0012197696745712995,0.0,0.030494241864282488,Low,Normal patrol,Recorded obstruction history
KatriguppeJunction,West Zone 2,5.0,1,57.282264366666666,1,0,0,12.92517281,77.55040954,0,0.0,0.0011826490962260937,0.0,0.029566227405652342,Low,Normal patrol,Recorded obstruction history
OperaHouseJunc,Central Zone 1,5.0,1,57.07676813333333,1,0,0,12.9715452,77.6063927,0,0.0,0.001178406422907981,0.0,0.029460160572699526,Low,Normal patrol,Recorded obstruction history
ItmaduJunction,West Zone 2,6.0,1,56.04167118333333,1,0,0,12.9267553,77.5480187,0,0.0,0.001157035820925699,0.0,0.028925895523142474,Low,Normal patrol,Recorded obstruction history
17th Mn 1st Crs Aishwarya Stores Jn,South Zone 2,3.0,1,55.782216733333335,1,0,0,12.9250436,77.6336263,0,0.0,0.0011516791267691935,0.0,0.028791978169229838,Low,Normal patrol,Recorded obstruction history
TyagiHengalvarayaJunc(DickensonRd),Central Zone 2,5.0,1,55.216074733333336,1,0,0,12.9814934,77.6085237,0,0.0,0.0011399905643138088,0.0,0.02849976410784522,Low,Normal patrol,Recorded obstruction history
PoliceCornerJunc,Central Zone 2,5.0,1,54.60528863333333,1,0,0,12.9677167,77.5879114,0,0.0,0.0011273802801859208,0.0,0.02818450700464802,Low,Normal patrol,Recorded obstruction history
N R SquareJunc,Central Zone 2,5.0,1,54.04092538333334,1,0,0,12.9652524,77.5865938,0,0.0,0.001115728441786458,0.0,0.02789321104466145,Low,Normal patrol,Recorded obstruction history
ShivanahalliJunctionWOC,West Zone 2,23.0,1,53.397788483333336,1,0,0,12.989235,77.5503267,0,0.0,0.0011024502433432891,0.0,0.027561256083582227,Low,Normal patrol,Recorded obstruction history
Ashoknagar Junction(ShoolayCircle),Central Zone 1,23.0,1,53.17549951666667,1,0,1,12.9664358,77.6066593,0,0.0,0.0010978608674092898,0.0,0.027446521685232244,Low,Normal patrol,Recorded obstruction history; Road closure history
OldPoliceStation-Ashoknagar,Central Zone 1,4.0,1,52.991312916666665,1,0,0,12.9681339,77.6062498,0,0.0,0.001094058152582365,0.0,0.027351453814559123,Low,Normal patrol,Recorded obstruction history
RingRoad-UllalJunction,West Zone 1,5.0,1,52.883968483333334,1,0,0,12.9539526,77.500882,0,0.0,0.0010918419204122476,0.0,0.02729604801030619,Low,Normal patrol,Recorded obstruction history
Chokasandra (Tumkur road),West Zone 1,3.0,1,52.713643133333335,1,0,0,13.0414837,77.5167294,0,0.0,0.0010883253848236315,0.0,0.02720813462059079,Low,Normal patrol,Recorded obstruction history
PoliceTimmaiahCircle(GPO),Central Zone 2,6.0,1,52.0706338,1,0,0,12.9823952,77.5934195,0,0.0,0.001075049820120674,0.0,0.02687624550301685,Low,Normal patrol,Recorded obstruction history
StateBankofMysoreJunc,Central Zone 2,2.0,1,52.04973218333334,1,0,0,12.9740568,77.5817343,0,0.0,0.0010746182855377834,0.0,0.026865457138444584,Low,Normal patrol,Recorded obstruction history
HennurRoad-ORR Junc,North Zone 1,7.0,1,51.91812203333333,1,0,0,13.0294335,77.631072,0,0.0,0.00107190106360753,0.0,0.026797526590188248,Low,Normal patrol,Recorded obstruction history
BloodBankCircle,Central Zone 2,5.0,1,51.759602683333334,1,0,0,12.9624257,77.5946113,0,0.0,0.0010686282745848783,0.0,0.02671570686462196,Low,Normal patrol,Recorded obstruction history
PES-DevegowdaCircle,West Zone 1,3.0,1,51.137137599999996,1,0,0,12.94077639,77.5313357,0,0.0,0.001055776866275942,0.0,0.02639442165689855,Low,Normal patrol,Recorded obstruction history
KundanahalliGateJunc,East Zone 1,23.0,1,50.8098261,1,0,0,12.95568042,77.71708396,0,0.0,0.0010490191960975848,0.0,0.02622547990243962,Low,Normal patrol,Recorded obstruction history
HesaraghattaJunction,West Zone 1,4.0,1,50.57958421666667,1,0,0,13.0441564,77.5098069,0,0.0,0.001044265624320209,0.0,0.026106640608005223,Low,Normal patrol,Recorded obstruction history
ShankarMuttCircle,West Zone 2,23.0,1,50.19797263333333,1,0,0,12.9987039,77.5421048,0,0.0,0.0010363868751274447,0.0,0.025909671878186116,Low,Normal patrol,Recorded obstruction history
HainsJunc,North Zone 1,22.0,1,50.02411501666666,1,0,0,12.9951683,77.60826,0,0.0,0.0010327974123941505,0.0,0.025819935309853763,Low,Normal patrol,Recorded obstruction history
UlsoorGateJunc,Central Zone 2,1.0,1,50.004631583333335,1,0,0,12.967125,77.5873533,0,0.0,0.0010323951576111422,0.0,0.025809878940278554,Low,Normal patrol,Recorded obstruction history
N R SquareJunc,Central Zone 2,4.0,1,49.315911283333335,1,0,0,12.9661307,77.5869643,0,0.0,0.0010181758447164247,0.0,0.025454396117910616,Low,Normal patrol,Recorded obstruction history
SubedarChatramRd near SheshadripuramPS,Central Zone 2,5.0,1,48.95618971666667,1,0,0,12.9882871,77.5770102,0,0.0,0.001010749036603739,0.0,0.025268725915093472,Low,Normal patrol,Recorded obstruction history
LRDE Junction,Central Zone 2,4.0,1,48.415913599999996,1,0,0,12.9884191,77.5888133,0,0.0,0.0009995945009345765,0.0,0.024989862523364412,Low,Normal patrol,Recorded obstruction history
ShivajiTalkiesJunc,Central Zone 2,2.0,1,47.98083691666667,1,0,0,12.9616882,77.5842053,0,0.0,0.0009906119117855234,0.0,0.024765297794638083,Low,Normal patrol,Recorded obstruction history
BinnyMillJunction,Central Zone 2,5.0,1,46.66483641666667,1,0,1,12.9700048,77.5681094,0,0.0,0.0009634417777280478,0.0,0.024086044443201195,Low,Normal patrol,Recorded obstruction history; Road closure history
BhashyamCircle,West Zone 2,6.0,1,45.578564199999995,1,0,0,12.9849653,77.5556492,0,0.0,0.0009410146116671348,0.0,0.02352536529167837,Low,Normal patrol,Recorded obstruction history
MS RamaiahJunc(TollGate),West Zone 2,4.0,1,45.304458950000004,1,0,0,13.0176124,77.5598964,0,0.0,0.0009353554372303792,0.0,0.02338388593075948,Low,Normal patrol,Recorded obstruction history
MargosaRd-18thCrossJunc,West Zone 2,5.0,1,44.92868061666666,1,0,0,13.0119756,77.5692386,0,0.0,0.0009275971212627472,0.0,0.02318992803156868,Low,Normal patrol,Recorded obstruction history
LalbaghMainGateJunc,Central Zone 2,23.0,1,44.92332695,1,0,0,12.9539532,77.5854067,0,0.0,0.0009274865895106452,0.0,0.02318716473776613,Low,Normal patrol,Recorded obstruction history
KamakyaJunction,West Zone 2,22.0,1,44.5321139,1,0,0,12.9233939,77.5542916,0,0.0,0.0009194096085265696,0.0,0.02298524021316424,Low,Normal patrol,Recorded obstruction history
AnandRaoJunction,Central Zone 2,4.0,1,44.150084916666664,1,0,0,12.9832675,77.5746214,0,0.0,0.0009115222416972958,0.0,0.022788056042432395,Low,Normal patrol,Recorded obstruction history
GangammagudiJunc,North Zone 2,5.0,1,43.97861021666667,1,0,0,13.0566142,77.546737,0,0.0,0.0009079819766392921,0.0,0.022699549415982304,Low,Normal patrol,Recorded obstruction history
OldMadrasRd-Indranagar100ftRdJunc,Central Zone 1,22.0,1,43.62368715,1,0,0,12.984249,77.6425182,0,0.0,0.000900654238312883,0.0,0.022516355957822073,Low,Normal patrol,Recorded obstruction history
TownhallJunction,Central Zone 2,3.0,1,43.43354016666667,1,0,0,12.9644682,77.586015,0,0.0,0.0008967284654672105,0.0,0.022418211636680264,Low,Normal patrol,Recorded obstruction history
ItmaduJunction,West Zone 2,0.0,1,43.33326306666667,1,0,0,12.9279614,77.5463918,0,0.0,0.0008946581453952235,0.0,0.022366453634880587,Low,Normal patrol,Recorded obstruction history
StateBankofMysoreJunc,Central Zone 2,6.0,1,42.39773146666666,1,0,0,12.9725137,77.5817252,0,0.0,0.0008753431687010622,0.0,0.021883579217526556,Low,Normal patrol,Recorded obstruction history
RingRoad-UllalJunction,West Zone 1,2.0,1,42.32033228333333,1,0,1,12.9513236,77.4994628,0,0.0,0.0008737451858833461,0.0,0.021843629647083654,Low,Normal patrol,Recorded obstruction history; Road closure history
SonyworldJunction,South Zone 2,5.0,1,41.87327523333333,1,0,0,12.9380854,77.6280395,0,0.0,0.0008645152501957537,0.0,0.021612881254893843,Low,Normal patrol,Recorded obstruction history
WilsonGarden12thCrossJunc,Central Zone 2,4.0,1,40.86747448333333,1,0,0,12.9448383,77.597145,0,0.0,0.0008437494972856223,0.0,0.021093737432140557,Low,Normal patrol,Recorded obstruction history
Richmond circle jn,Central Zone 1,0.0,1,40.43931741666667,1,0,0,12.9643483,77.5968067,0,0.0,0.0008349097704777762,0.0,0.020872744261944406,Low,Normal patrol,Recorded obstruction history
HSR14thMainJunc,South Zone 2,0.0,1,39.28464615,1,0,0,12.9183015,77.6419329,0,0.0,0.0008110704382680632,0.0,0.02027676095670158,Low,Normal patrol,Recorded obstruction history
K R Circle,Central Zone 2,1.0,1,39.06277933333333,1,0,0,12.9757999,77.5874675,0,0.0,0.0008064897780390293,0.0,0.020162244450975732,Low,Normal patrol,Recorded obstruction history
MaratahalliBridgeJunc,East Zone 1,22.0,1,38.99701985,1,0,1,12.9556655,77.7005733,0,0.0,0.0008051321083590277,0.0,0.02012830270897569,Low,Normal patrol,Recorded obstruction history; Road closure history
